8/5/2010,83,52,0
8/6/2010,87,53,0
8/7/2010,82,53,0
8/8/2010,85,52,0
8/9/2010,82,48,0
8/10/2010,80,47,0
8/11/2010,74,48,0
8/12/2010,73,49,0
8/13/2010,83,49,0
8/14/2010,87,49,0
8/15/2010,84,48,0
8/16/2010,88,48,0
8/17/2010,91,51,0
8/18/2010,93,55,0
8/19/2010,84,47,0
8/20/2010,83,47,0
8/21/2010,82,48,0
8/22/2010,70,41,0
8/23/2010,77,38,0
8/24/2010,77,38,0
8/25/2010,85,39,0
8/26/2010,97,49,0
8/27/2010,82,36,0
8/28/2010,64,36,0
8/29/2010,66,48,0
8/30/2010,66,36,0
8/31/2010,58,38,0
9/1/2010,71,39,0
9/2/2010,74,40,0
9/3/2010,78,40,0
9/4/2010,75,34,0
9/5/2010,73,34,0
9/6/2010,86,49,0
9/7/2010,86,34,0
9/8/2010,62,45,0
9/9/2010,55,45,0
9/10/2010,59,36,0
9/11/2010,75,36,0
9/12/2010,77,42,0
9/13/2010,80,36,0
9/14/2010,80,42,0
9/15/2010,77,46,0
9/16/2010,77,45,0
9/17/2010,73,46,0
9/18/2010,61,46,0
9/19/2010,76,49,0
9/20/2010,76,43,0
9/21/2010,62,40,0
9/22/2010,59,34,0
9/23/2010,64,33,0
9/24/2010,69,42,0
9/25/2010,85,42,0
9/26/2010,86,51,0
9/27/2010,86,42,0
9/28/2010,81,50,0
9/29/2010,81,49,0
9/30/2010,80,42,0
10/1/2010,76,41,0
10/2/2010,85,47,0
10/3/2010,81,55,0
10/4/2010,69,46,0
10/5/2010,59,27,0
10/6/2010,58,26,0
10/7/2010,63,26,0
10/8/2010,63,40,0
10/9/2010,69,42,0
10/10/2010,70,55,0
10/11/2010,71,32,0
10/12/2010,58,29,0
10/13/2010,67,31,0
10/14/2010,78,35,0
10/15/2010,77,33,0
10/16/2010,56,29,0
10/17/2010,57,32,0
10/18/2010,57,27,0
10/19/2010,61,29,0
10/20/2010,68,32,0
10/21/2010,76,33,0
10/22/2010,70,34,0
10/23/2010,59,40,0
10/24/2010,51,38,0
10/25/2010,60,34,0
10/26/2010,46,31,0
10/27/2010,42,29,0
10/28/2010,49,28,0
10/29/2010,48,40,0
10/30/2010,51,38,0
10/31/2010,53,38,0
11/1/2010,53,38,0
11/2/2010,63,48,0
11/3/2010,60,37,0
11/4/2010,55,32,0
11/5/2010,66,36,0
11/6/2010,66,44,0
11/7/2010,62,39,0
11/8/2010,52,28,0
11/9/2010,43,27,0
11/10/2010,37,30,0
11/11/2010,47,29,0
11/12/2010,49,29,0
11/13/2010,50,25,0
11/14/2010,56,42,0
11/15/2010,56,25,0
11/16/2010,61,34,0
11/17/2010,48,35,0
11/18/2010,57,33,0
11/19/2010,39,27,0
11/20/2010,39,27,0
11/21/2010,38,26,0
11/22/2010,39,24,0
11/23/2010,33,8,0
11/24/2010,21,-5,0
11/25/2010,36,-1,0
11/26/2010,43,30,0
11/27/2010,42,31,0
11/28/2010,37,13,0
11/29/2010,38,15,0
11/30/2010,34,18,0
12/1/2010,37,30,0
12/2/2010,42,30,0
12/3/2010,38,20,0
12/4/2010,31,21,0
12/5/2010,25,22,0
12/6/2010,32,19,0
12/7/2010,39,2,0
12/8/2010,42,30,0
12/9/2010,44,36,0
12/10/2010,45,31,0
12/11/2010,53,32,0
12/12/2010,54,43,0
12/13/2010,54,31,0
12/14/2010,50,30,0
12/15/2010,39,26,0
12/16/2010,36,16,0
12/17/2010,36,16,0
12/18/2010,32,24,0
12/19/2010,36,24,0
12/20/2010,36,13,0
12/21/2010,40,25,0
12/22/2010,38,27,0
12/23/2010,42,24,0
12/24/2010,43,30,0
12/25/2010,49,34,0
12/26/2010,50,31,0
12/27/2010,50,30,0
12/28/2010,41,33,0
12/29/2010,40,25,0
12/30/2010,30,16,0
12/31/2010,27,6,0
1/1/2011,30,12,0
1/2/2011,29,9,0
1/3/2011,30,6,0
1/4/2011,32,6,0
1/5/2011,36,6,0
1/6/2011,44,31,0
1/7/2011,52,28,0
1/8/2011,34,13,0
1/9/2011,33,17,0
1/10/2011,34,13,0
1/11/2011,34,17,0
1/12/2011,40,18,0
1/13/2011,47,38,0
1/14/2011,44,38,0
1/15/2011,49,38,0
1/16/2011,53,46,0
1/17/2011,53,44,0
1/18/2011,53,32,0
1/19/2011,45,29,0
1/20/2011,37,22,0
1/21/2011,46,27,0
1/22/2011,51,32,0
1/23/2011,50,28,0
1/24/2011,55,28,0
1/25/2011,57,26,0
1/26/2011,53,29,0
1/27/2011,55,31,0
1/28/2011,62,34,0
1/29/2011,54,34,0
1/30/2011,49,30,0
1/31/2011,54,27,0
2/1/2011,30,18,0
2/2/2011,31,10,0
2/3/2011,38,11,0
2/4/2011,54,29,0
2/5/2011,55,37,0
2/6/2011,55,35,0
2/7/2011,57,35,0
2/8/2011,43,21,0
2/9/2011,36,16,0
2/10/2011,42,16,0
2/11/2011,60,25,0
2/12/2011,59,36,0
2/13/2011,59,32,0
2/14/2011,60,31,0
2/15/2011,49,30,0
2/16/2011,38,26,0
2/17/2011,36,22,0
2/18/2011,38,19,0
2/19/2011,37,24,0
2/20/2011,35,20,0
2/21/2011,40,19,0
2/22/2011,40,19,0
2/23/2011,36,22,0
2/24/2011,35,19,0
2/25/2011,30,8,0
2/26/2011,31,-6,0
2/27/2011,43,19,0
2/28/2011,44,-6,0
3/1/2011,44,33,0
3/2/2011,49,35,0
3/3/2011,50,29,0
3/4/2011,46,29,0
3/5/2011,49,31,0
3/6/2011,47,29,0
3/7/2011,49,26,0
3/8/2011,44,27,0
3/9/2011,46,33,0
3/10/2011,56,38,0
3/11/2011,44,29,0
3/12/2011,47,29,0
3/13/2011,55,37,0
3/14/2011,55,29,0
3/15/2011,48,32,0
3/16/2011,44,31,0
3/17/2011,42,23,0
3/18/2011,44,23,0
3/19/2011,42,24,0
3/20/2011,40,29,0
3/21/2011,43,24,0
3/22/2011,46,26,0
3/23/2011,47,23,0
3/24/2011,45,27,0
3/25/2011,47,27,0
3/26/2011,47,29,0
3/27/2011,46,30,0
3/28/2011,47,26,0
3/29/2011,49,25,0
3/30/2011,47,36,0
3/31/2011,61,47,0
4/1/2011,65,39,0
4/2/2011,71,32,0
4/3/2011,52,20,0
4/4/2011,49,20,0
4/5/2011,56,35,0
4/6/2011,49,32,0
4/7/2011,40,24,0
4/8/2011,39,23,0
4/9/2011,45,24,0
4/10/2011,54,36,0
4/11/2011,56,24,0
4/12/2011,50,19,0
4/13/2011,55,20,0
4/14/2011,47,30,0
4/15/2011,50,31,0
4/16/2011,59,37,0
4/17/2011,53,30,0
4/18/2011,59,30,0
4/19/2011,46,20,0
4/20/2011,53,20,0
4/21/2011,50,29,0
4/22/2011,44,20,0
4/23/2011,61,22,0
4/24/2011,60,39,0
4/25/2011,60,21,0
4/26/2011,48,31,0
4/27/2011,50,29,0
4/28/2011,59,31,0
4/29/2011,44,27,0
4/30/2011,53,22,0
5/1/2011,64,22,0
5/2/2011,67,22,0
5/3/2011,58,26,0
5/4/2011,55,26,0
5/5/2011,72,31,0
5/6/2011,64,43,0
5/7/2011,56,37,0
5/8/2011,55,31,0
5/9/2011,56,29,0
5/10/2011,54,31,0
5/11/2011,69,32,0
5/12/2011,69,35,0
5/13/2011,62,33,0
5/14/2011,64,35,0
5/15/2011,61,38,0
5/16/2011,54,34,0
5/17/2011,51,31,0
5/18/2011,49,34,0
5/19/2011,52,32,0
5/20/2011,65,34,0
5/21/2011,70,36,0
5/22/2011,56,33,0
5/23/2011,58,29,0
5/24/2011,56,31,0
5/25/2011,68,32,0
5/26/2011,56,33,0
5/27/2011,54,35,0
5/28/2011,52,33,0
5/29/2011,53,30,0
5/30/2011,57,34,0
5/31/2011,59,30,0
6/1/2011,58,36,0
6/2/2011,51,36,0
6/3/2011,56,30,0
6/4/2011,71,31,0
6/5/2011,71,52,0
6/6/2011,71,31,0
6/7/2011,62,44,0
6/8/2011,66,31,0
6/9/2011,62,33,0
6/10/2011,70,37,0
6/11/2011,69,44,0
6/12/2011,68,38,0
6/13/2011,69,38,0
6/14/2011,70,38,0
6/15/2011,73,36,0
6/16/2011,61,31,0
6/17/2011,67,32,0
6/18/2011,74,41,0
6/19/2011,69,38,0
6/20/2011,74,38,0
6/21/2011,79,45,0
6/22/2011,85,49,0
6/23/2011,88,47,0
6/24/2011,64,35,0
6/25/2011,67,35,0
6/26/2011,74,41,0
6/27/2011,76,,0
6/28/2011,85,51,0
6/29/2011,69,52,0
6/30/2011,72,44,0
7/1/2011,69,37,0
7/2/2011,81,40,0
7/3/2011,82,51,0
7/4/2011,80,46,0
7/5/2011,82,40,0
7/6/2011,85,48,0
7/7/2011,90,50,0
7/8/2011,81,38,0
7/9/2011,80,41,0
7/10/2011,79,46,0
7/11/2011,80,41,0
7/12/2011,79,49,0
7/13/2011,70,41,0
7/14/2011,70,39,0
7/15/2011,70,44,0
7/16/2011,81,47,0
7/17/2011,80,44,0
7/18/2011,72,46,0
7/19/2011,66,50,0
7/20/2011,67,40,0
7/21/2011,73,41,0
7/22/2011,73,43,0
7/23/2011,88,45,0
7/24/2011,84,45,0
7/25/2011,88,46,0
7/26/2011,79,44,0
7/27/2011,76,44,0
7/28/2011,77,43,0
7/29/2011,83,45,0
7/30/2011,89,52,0
7/31/2011,89,53,0
8/1/2011,89,50,0
8/2/2011,87,51,0
8/3/2011,85,51,0
8/4/2011,85,50,0
8/5/2011,84,51,0
8/6/2011,83,50,0
8/7/2011,84,52,0
8/8/2011,84,50,0
8/9/2011,85,52,0
8/10/2011,81,44,0
8/11/2011,78,48,0
8/12/2011,80,48,0
8/13/2011,86,51,0
8/14/2011,82,49,0
8/15/2011,86,46,0
8/16/2011,73,44,0
8/17/2011,81,47,0
8/18/2011,83,45,0
8/19/2011,81,46,0
8/20/2011,83,47,0
8/21/2011,91,49,0
8/22/2011,91,47,0
8/23/2011,85,54,0
8/24/2011,91,47,0
8/25/2011,87,54,0
8/26/2011,84,52,0
8/27/2011,90,52,0
8/28/2011,91,57,0
8/29/2011,85,54,0
8/30/2011,91,49,0
8/31/2011,73,38,0
9/1/2011,63,34,0
9/2/2011,72,34,0
9/3/2011,76,40,0
9/4/2011,90,42,0
9/5/2011,88,55,0
9/6/2011,90,40,0
9/7/2011,87,48,0
9/8/2011,87,47,0
9/9/2011,88,49,0
9/10/2011,88,46,0
9/11/2011,90,48,0
9/12/2011,90,46,0
9/13/2011,88,56,0
9/14/2011,87,54,0
9/15/2011,84,46,0
9/16/2011,64,37,0
9/17/2011,66,41,0
9/18/2011,77,52,0
9/19/2011,79,40,0
9/20/2011,77,42,0
9/21/2011,76,44,0
9/22/2011,85,46,0
9/23/2011,86,52,0
9/24/2011,87,52,0
9/25/2011,90,51,0
9/26/2011,66,41,0
9/27/2011,75,42,0
9/28/2011,69,45,0
9/29/2011,66,34,0
9/30/2011,80,34,0
10/1/2011,84,48,0
10/2/2011,66,42,0
10/3/2011,63,42,0
10/4/2011,59,42,0
10/5/2011,61,39,0
10/6/2011,52,30,0
10/7/2011,52,30,0
10/8/2011,65,32,0
10/9/2011,67,39,0
10/10/2011,67,32,0
10/11/2011,64,45,0
10/12/2011,58,40,0
10/13/2011,63,31,0
10/14/2011,56,32,0
10/15/2011,61,35,0
10/16/2011,67,38,0
10/17/2011,67,33,0
10/18/2011,68,29,0
10/19/2011,64,28,0
10/20/2011,68,38,0
10/21/2011,68,38,0
10/22/2011,69,41,0
10/23/2011,70,40,0
10/24/2011,70,39,0
10/25/2011,51,21,0
10/26/2011,48,21,0
10/27/2011,55,24,0
10/28/2011,58,29,0
10/29/2011,66,39,0
10/30/2011,64,41,0
10/31/2011,66,37,0
11/1/2011,49,17,0
11/2/2011,46,18,0
11/3/2011,61,30,0
11/4/2011,44,21,0
11/5/2011,39,22,0
11/6/2011,38,29,0
11/7/2011,41,20,0
11/8/2011,46,25,0
11/9/2011,48,25,0
11/10/2011,51,32,0
11/11/2011,56,29,0
11/12/2011,56,27,0
11/13/2011,48,36,0
11/14/2011,56,27,0
11/15/2011,45,25,0
11/16/2011,44,20,0
11/17/2011,48,34,0
11/18/2011,46,29,0
11/19/2011,42,27,0
11/20/2011,35,25,0
11/21/2011,41,18,0
11/22/2011,43,34,0
11/23/2011,46,37,0
11/24/2011,50,27,0
11/25/2011,41,26,0
11/26/2011,51,27,0
11/27/2011,55,41,0
11/28/2011,55,26,0
11/29/2011,52,28,0
11/30/2011,56,28,0
12/1/2011,43,20,0
12/2/2011,43,19,0
12/3/2011,47,17,0
12/4/2011,48,22,0
12/5/2011,48,15,0
12/6/2011,46,17,0
12/7/2011,54,28,0
12/8/2011,56,15,0
12/9/2011,49,15,0
12/10/2011,42,17,0
12/11/2011,42,22,0
12/12/2011,42,17,0
12/13/2011,24,17,0
12/14/2011,38,17,0
12/15/2011,43,24,0
12/16/2011,44,23,0
12/17/2011,55,22,0
12/18/2011,55,29,0
12/19/2011,55,20,0
12/20/2011,43,19,0
12/21/2011,52,9,0
12/22/2011,36,9,0
12/23/2011,41,19,0
12/24/2011,52,33,0
12/25/2011,51,33,0
12/26/2011,44,26,0
12/27/2011,45,26,0
12/28/2011,48,35,0
12/29/2011,50,39,0
12/30/2011,47,39,0
12/31/2011,42,39,0
1/1/2012,44,33,0
1/2/2012,54,25,0
1/3/2012,54,20,0
1/4/2012,52,34,0
1/5/2012,60,38,0
1/6/2012,45,19,0
1/7/2012,43,18,0
1/8/2012,50,28,0
1/9/2012,50,18,0
1/10/2012,58,36,0
1/11/2012,45,21,0
1/12/2012,27,19,0
1/13/2012,36,17,0
1/14/2012,30,10,0
1/15/2012,48,21,0
1/16/2012,30,10,0
1/17/2012,32,10,0
1/18/2012,33,24,0
1/19/2012,37,31,0
1/20/2012,41,34,0
1/21/2012,37,28,0
1/22/2012,34,24,0
1/23/2012,41,27,0
1/24/2012,40,27,0
1/25/2012,44,32,0
1/26/2012,50,38,0
1/27/2012,46,18,0
1/28/2012,49,18,0
1/29/2012,50,32,0
1/30/2012,52,17,0
1/31/2012,46,30,0
2/1/2012,48,32,0
2/2/2012,43,23,0
2/3/2012,47,16,0
2/4/2012,45,15,0
2/5/2012,45,19,0
2/6/2012,47,15,0
2/7/2012,36,22,0
2/8/2012,37,23,0
2/9/2012,45,23,0
2/10/2012,46,23,0
2/11/2012,53,30,0
2/12/2012,50,27,0
2/13/2012,54,27,0
2/14/2012,39,25,0
2/15/2012,40,16,0
2/16/2012,43,17,0
2/17/2012,49,31,0
2/18/2012,53,28,0
2/19/2012,41,23,0
2/20/2012,45,23,0
2/21/2012,54,23,0
2/22/2012,56,42,0
2/23/2012,52,22,0
2/24/2012,47,22,0
2/25/2012,61,24,0
2/26/2012,36,17,0
2/27/2012,34,16,0
2/28/2012,26,18,0
2/29/2012,36,19,0
3/1/2012,34,23,0
3/2/2012,36,19,0
3/3/2012,54,22,0
3/4/2012,60,30,0
3/5/2012,60,19,0
3/6/2012,54,21,0
3/7/2012,33,16,0
3/8/2012,48,16,0
3/9/2012,67,35,0
3/10/2012,60,33,0
3/11/2012,42,33,0
3/12/2012,42,29,0
3/13/2012,48,29,0
3/14/2012,40,28,0
3/15/2012,46,31,0
3/16/2012,48,35,0
3/17/2012,45,30,0
3/18/2012,42,26,0
3/19/2012,47,20,0
3/20/2012,40,20,0
3/21/2012,51,20,0
3/22/2012,33,28,0
3/23/2012,45,22,0
3/24/2012,48,31,0
3/25/2012,47,31,0
3/26/2012,48,22,0
3/27/2012,50,29,0
3/28/2012,52,34,0
3/29/2012,48,34,0
3/30/2012,53,39,0
3/31/2012,49,31,0
4/1/2012,47,28,0
4/2/2012,49,28,0
4/3/2012,60,30,0
4/4/2012,60,28,0
4/5/2012,45,23,0
4/6/2012,38,21,0
4/7/2012,54,21,0
4/8/2012,54,31,0
4/9/2012,55,21,0
4/10/2012,63,29,0
4/11/2012,59,36,0
4/12/2012,48,31,0
4/13/2012,48,29,0
4/14/2012,56,31,0
4/15/2012,60,33,0
4/16/2012,62,31,0
4/17/2012,56,30,0
4/18/2012,51,31,0
4/19/2012,57,37,0
4/20/2012,61,37,0
4/21/2012,79,38,0
4/22/2012,84,42,0
4/23/2012,84,38,0
4/24/2012,84,48,0
4/25/2012,74,45,0
4/26/2012,63,43,0
4/27/2012,50,33,0
4/28/2012,61,31,0
4/29/2012,58,33,0
4/30/2012,71,31,0
5/1/2012,59,29,0
5/2/2012,57,27,0
5/3/2012,56,27,0
5/4/2012,57,36,0
5/5/2012,53,24,0
5/6/2012,61,26,0
5/7/2012,62,24,0
5/8/2012,73,24,0
5/9/2012,79,41,0
5/10/2012,58,23,0
5/11/2012,58,23,0
5/12/2012,73,28,0
5/13/2012,83,38,0
5/14/2012,83,23,0
5/15/2012,82,44,0
5/16/2012,83,44,0
5/17/2012,73,42,0
5/18/2012,63,30,0
5/19/2012,67,30,0
5/20/2012,77,48,0
5/21/2012,76,32,0
5/22/2012,65,44,0
5/23/2012,58,32,0
5/24/2012,58,35,0
5/25/2012,48,36,0
5/26/2012,57,36,0
5/27/2012,62,37,0
5/28/2012,67,35,0
5/29/2012,67,32,0
5/30/2012,70,33,0
5/31/2012,77,39,0
6/1/2012,76,51,0
6/2/2012,68,49,0
6/3/2012,83,49,0
6/4/2012,63,47,0
6/5/2012,58,38,0
6/6/2012,53,30,0
6/7/2012,63,35,0
6/8/2012,61,35,0
6/9/2012,57,33,0
6/10/2012,69,35,0
6/11/2012,71,33,0
6/12/2012,75,42,0
6/13/2012,76,42,0
6/14/2012,71,39,0
6/15/2012,74,40,0
6/16/2012,82,41,0
6/17/2012,84,59,0
6/18/2012,84,41,0
6/19/2012,58,35,0
6/20/2012,61,36,0
6/21/2012,80,37,0
6/22/2012,84,47,0
6/23/2012,61,41,0
6/24/2012,64,43,0
6/25/2012,67,40,0
6/26/2012,66,41,0
6/27/2012,63,34,0
6/28/2012,79,36,0
6/29/2012,78,48,0
6/30/2012,73,51,0
7/1/2012,73,48,0
7/2/2012,74,47,0
7/3/2012,83,49,0
7/4/2012,72,36,0
7/5/2012,73,36,0
7/6/2012,80,44,0
7/7/2012,89,50,0
7/8/2012,91,56,0
7/9/2012,91,50,0
7/10/2012,90,56,0
7/11/2012,88,54,0
7/12/2012,91,57,0
7/13/2012,87,54,0
7/14/2012,85,52,0
7/15/2012,82,56,0
7/16/2012,85,41,0
7/17/2012,74,42,0
7/18/2012,78,53,0
7/19/2012,81,54,0
7/20/2012,83,55,0
7/21/2012,85,46,0
7/22/2012,86,52,0
7/23/2012,87,40,0
7/24/2012,74,41,0
7/25/2012,84,45,0
7/26/2012,87,45,0
7/27/2012,88,55,0
7/28/2012,84,45,0
7/29/2012,82,48,0
7/30/2012,86,45,0
7/31/2012,82,51,0
8/1/2012,84,48,0
8/2/2012,84,50,0
8/3/2012,82,48,0
8/4/2012,88,48,0
8/5/2012,92,52,0
8/6/2012,92,48,0
8/7/2012,91,56,0
8/8/2012,92,57,0
8/9/2012,87,49,0
8/10/2012,84,49,0
8/11/2012,89,50,0
8/12/2012,92,50,0
8/13/2012,93,50,0
8/14/2012,94,57,0
8/15/2012,93,56,0
8/16/2012,86,54,0
8/17/2012,87,53,0
8/18/2012,94,57,0
8/19/2012,90,59,0
8/20/2012,94,52,0
8/21/2012,89,54,0
8/22/2012,82,47,0
8/23/2012,81,46,0
8/24/2012,77,40,0
8/25/2012,77,39,0
8/26/2012,84,45,0
8/27/2012,84,39,0
8/28/2012,80,48,0
8/29/2012,79,40,0
8/30/2012,71,40,0
8/31/2012,81,40,0
9/1/2012,79,40,0
9/2/2012,75,42,0
9/3/2012,79,44,0
9/4/2012,81,40,0
9/5/2012,80,45,0
9/6/2012,85,45,0
9/7/2012,77,42,0
9/8/2012,87,42,0
9/9/2012,86,55,0
9/10/2012,87,42,0
9/11/2012,67,32,0
9/12/2012,66,31,0
9/13/2012,71,31,0
9/14/2012,83,36,0
9/15/2012,78,46,0
9/16/2012,87,54,0
9/17/2012,54,42,0
9/18/2012,81,45,0
9/19/2012,89,44,0
9/20/2012,88,44,0
9/21/2012,88,45,0
9/22/2012,81,48,0
9/23/2012,74,47,0
9/24/2012,81,41,0
9/25/2012,73,42,0
9/26/2012,75,39,0
9/27/2012,74,40,0
9/28/2012,75,44,0
9/29/2012,78,48,0
9/30/2012,78,44,0
10/1/2012,78,38,0
10/2/2012,81,42,0
10/3/2012,78,36,0
10/4/2012,56,26,0
10/5/2012,57,25,0
10/6/2012,59,23,0
10/7/2012,69,26,0
10/8/2012,69,23,0
10/9/2012,72,27,0
10/10/2012,69,35,0
10/11/2012,74,38,0
10/12/2012,72,38,0
10/13/2012,67,44,0
10/14/2012,67,46,0
10/15/2012,67,41,0
10/16/2012,65,48,0
10/17/2012,57,29,0
10/18/2012,61,29,0
10/19/2012,73,36,0
10/20/2012,59,39,0
10/21/2012,48,30,0
10/22/2012,61,30,0
10/23/2012,46,30,0
10/24/2012,46,32,0
10/25/2012,47,27,0
10/26/2012,48,26,0
10/27/2012,55,37,0
10/28/2012,60,49,0
10/29/2012,60,37,0
10/30/2012,62,46,0
10/31/2012,66,43,0
11/1/2012,61,40,0
11/2/2012,54,34,0
11/3/2012,58,36,0
11/4/2012,67,47,0
11/5/2012,68,36,0
11/6/2012,72,44,0
11/7/2012,74,43,0
11/8/2012,48,25,0
11/9/2012,41,28,0
11/10/2012,39,26,0
11/11/2012,39,22,0
11/12/2012,42,23,0
11/13/2012,43,22,0
11/14/2012,47,28,0
11/15/2012,49,23,0
11/16/2012,43,26,0
11/17/2012,51,31,0
11/18/2012,52,37,0
11/19/2012,52,31,0
11/20/2012,51,39,0
11/21/2012,49,33,0
11/22/2012,47,26,0
11/23/2012,49,37,0
11/24/2012,50,43,0
11/25/2012,44,31,0
11/26/2012,50,24,0
11/27/2012,40,26,0
11/28/2012,45,28,0
11/29/2012,45,28,0
11/30/2012,47,38,0
12/1/2012,49,37,0
12/2/2012,49,37,0
12/3/2012,49,34,0
12/4/2012,46,35,0
12/5/2012,45,38,0
12/6/2012,46,23,0
12/7/2012,46,23,0
12/8/2012,40,28,0
12/9/2012,46,28,0
12/10/2012,46,23,0
12/11/2012,53,33,0
